,Gene1,Gene2,ReversalRatio,ImportanceScore
61854,ZNF180,ASCL2,0.530952380952381,0.7586206896551724
61855,ELFN1,ACTR8,0.530952380952381,0.7586206896551724
61856,SLC26A4,ATF7,0.530952380952381,0.7586206896551724
61857,OR2B3,GABRA2,0.530952380952381,0.7586206896551724
61858,FAM95A,FOXE1,0.530952380952381,0.7586206896551724
61859,ELFN1,MALL,0.530952380952381,0.7586206896551724
61860,PRIMA1,MALL,0.530952380952381,0.7586206896551724
61861,PTPRA,LINC01933,0.530952380952381,0.7586206896551724
61862,LY6G6D,GRIN2D,0.530952380952381,0.7586206896551724
61863,PCOLCE2,MKS1,0.530952380952381,0.7586206896551724
61864,SOHLH1,GRIN2D,0.530952380952381,0.7586206896551724
61865,DMRTA1,GRIN2D,0.530952380952381,0.7586206896551724
61866,PCOLCE2,CFAP92,0.530952380952381,0.7586206896551724
61867,ARHGAP33,CLTRN,0.530952380952381,0.7586206896551724
61868,SLC26A4,SMIM20,0.530952380952381,0.7586206896551724
61869,C1D,CLTRN,0.530952380952381,0.7586206896551724
61870,LRPAP1,LINC01933,0.530952380952381,0.7586206896551724
61871,ZNF492,FOXE1,0.530952380952381,0.7586206896551724
61872,FAIM2,TRMO,0.530952380952381,0.7586206896551724
61873,KCNQ2,CHL1,0.530952380952381,0.7586206896551724
61874,SLC26A4,PNPLA8,0.530952380952381,0.7586206896551724
61875,C6orf89,LINC01933,0.530952380952381,0.7586206896551724
61876,DZANK1,DISP1,0.530952380952381,0.7586206896551724
61877,ALDOB,CFDP1,0.530952380952381,0.7586206896551724
61878,ATG10,ASCL2,0.530952380952381,0.7586206896551724
61879,PCOLCE2,CEP152,0.530952380952381,0.7586206896551724
61880,SDHAF3,GNG7,0.530952380952381,0.7586206896551724
61881,CC2D2A,TMEM37,0.530952380952381,0.7586206896551724
61882,PCOLCE2,DPP10,0.530952380952381,0.7586206896551724
61883,MMS19,LINC01933,0.530952380952381,0.7586206896551724
61884,SLC26A4,NFXL1,0.530952380952381,0.7586206896551724
61885,FAIM2,TIGAR,0.530952380952381,0.7586206896551724
61886,FAIM2,KLHL31,0.530952380952381,0.7586206896551724
61887,RELL1,LSM3,0.530952380952381,0.7586206896551724
61888,SLC22A25,GRIN2D,0.530952380952381,0.7586206896551724
61889,YARS1,LINC01933,0.530952380952381,0.7586206896551724
61890,FAIM2,SDHAF1,0.530952380952381,0.7586206896551724
61891,SLC26A4,SPIN3,0.530952380952381,0.7586206896551724
61892,LINC01647,OSTM1-AS1,0.530952380952381,0.7586206896551724
61893,FAIM2,NCBP1,0.530952380952381,0.7586206896551724
61894,APC,TMEM37,0.530952380952381,0.7586206896551724
61895,HOXA10-HOXA9,GABRA2,0.530952380952381,0.7586206896551724
61896,DTD1,LINC01933,0.530952380952381,0.7586206896551724
61897,CLP1,TMEM37,0.530952380952381,0.7586206896551724
61898,LINC00964,GABRA2,0.530952380952381,0.7586206896551724
61899,SLC26A4,CDC37L1,0.530952380952381,0.7586206896551724
61900,SLC26A4,SGMS2,0.530952380952381,0.7586206896551724
61901,LSM6,TMEM37,0.530952380952381,0.7586206896551724
61902,EMC2,LINC01933,0.530952380952381,0.7586206896551724
61903,MLIP,ZNF544,0.530952380952381,0.7586206896551724
61904,PCOLCE2,TEN1,0.530952380952381,0.7586206896551724
61905,EML2-AS1,GRIN2D,0.530952380952381,0.7586206896551724
61906,PRSS30P,FOXE1,0.530952380952381,0.7586206896551724
61907,PCOLCE2,TRAPPC6A,0.530952380952381,0.7586206896551724
61908,HS3ST6,GRIN2D,0.530952380952381,0.7586206896551724
61909,SLC26A4,SMIM12,0.530952380952381,0.7586206896551724
61910,FAIM2,CHPF,0.530952380952381,0.7586206896551724
61911,TTC36,GRIN2D,0.530952380952381,0.7586206896551724
61912,SLC26A4,SNAPIN,0.530952380952381,0.7586206896551724
61913,FST,GRIN2D,0.530952380952381,0.7586206896551724
61914,VSX1,FOXE1,0.530952380952381,0.7586206896551724
61915,LINC01352,GABRA2,0.530952380952381,0.7586206896551724
61916,THRSP,GRIN2D,0.530952380952381,0.7586206896551724
61917,SLC26A4,SLC25A30,0.530952380952381,0.7586206896551724
61918,PCOLCE2,XRCC2,0.530952380952381,0.7586206896551724
61919,LSS,PPP1R1A,0.530952380952381,0.7586206896551724
61920,DKK3,LRRC1,0.530952380952381,0.7586206896551724
61921,GLYATL2,GABRA2,0.530952380952381,0.7586206896551724
61922,FAIM2,LSM10,0.530952380952381,0.7586206896551724
61923,LY6E-DT,GRIN2D,0.530952380952381,0.7586206896551724
61924,ZC3H8,ZNF471,0.530952380952381,0.7586206896551724
61925,SLC26A4,PHB1,0.530952380952381,0.7586206896551724
61926,MPPED1,FOXE1,0.530952380952381,0.7586206896551724
61927,STX2,LINC01933,0.530952380952381,0.7586206896551724
61928,GNB5,LINC01933,0.530952380952381,0.7586206896551724
61929,TMEM242,TMEM37,0.530952380952381,0.7586206896551724
61930,ACTL7B,GRIN2D,0.530952380952381,0.7586206896551724
61931,TSHR,EPHA10,0.530952380952381,0.7586206896551724
61932,KIF9,LINC01933,0.530952380952381,0.7586206896551724
61933,CIMAP1A,GRIN2D,0.530952380952381,0.7586206896551724
61934,PIERCE1,FOXE1,0.530952380952381,0.7586206896551724
61935,BEST4,CTNNA3,0.530952380952381,0.7586206896551724
61936,IFT81,GNG7,0.530952380952381,0.7586206896551724
61937,MYEOV,FOXE1,0.530952380952381,0.7586206896551724
61938,PGD,ASCL2,0.530952380952381,0.7586206896551724
61939,SLC26A4,MKRN2,0.530952380952381,0.7586206896551724
61940,PCOLCE2,LCDR,0.530952380952381,0.7586206896551724
61941,EIF2D,LINC01933,0.530952380952381,0.7586206896551724
61942,ZNF674,GNG7,0.530952380952381,0.7586206896551724
61943,LOC101929777,RPUSD2,0.530952380952381,0.7586206896551724
61944,PCOLCE2,GLUD2,0.530952380952381,0.7586206896551724
61945,ABR,LINC01933,0.530952380952381,0.7586206896551724
61946,SLC26A4,GLS2,0.530952380952381,0.7586206896551724
61947,LINC01210,GRIN2D,0.530952380952381,0.7586206896551724
61948,SLC26A4,PALS1,0.530952380952381,0.7586206896551724
61949,DKK3,ATXN10,0.530952380952381,0.7586206896551724
61950,ELFN1,TMEM255A,0.530952380952381,0.7586206896551724
61951,SLC25A41,GRIN2D,0.530952380952381,0.7586206896551724
61952,PMEL,FOXE1,0.530952380952381,0.7586206896551724
61953,LGI4,GRIN2D,0.530952380952381,0.7586206896551724
61954,MIR4656,ASCL2,0.530952380952381,0.7586206896551724
61955,TMEM145,GRIN2D,0.530952380952381,0.7586206896551724
61956,AP5Z1,ASCL2,0.530952380952381,0.7586206896551724
61957,SCLY,TMEM37,0.530952380952381,0.7586206896551724
61958,WNT3,RPUSD2,0.530952380952381,0.7586206896551724
61959,PCOLCE2,MCRIP2,0.5285714285714286,0.7586206896551724
61960,SLC26A4,PRXL2B,0.5285714285714286,0.7586206896551724
61961,PPP1R37,SLC2A2,0.5285714285714286,0.7586206896551724
61962,ST3GAL1,MRO,0.5285714285714286,0.7586206896551724
61963,PCOLCE2,MIR6878,0.5285714285714286,0.7586206896551724
61964,PCOLCE2,KLHL35,0.5285714285714286,0.7586206896551724
61965,CARINH,GTF2H4,0.5285714285714286,0.7586206896551724
61966,FAIM2,GTF2H4,0.5285714285714286,0.7586206896551724
61967,MDK,CYS1,0.5285714285714286,0.7586206896551724
61968,LINC01410,CYS1,0.5285714285714286,0.7586206896551724
61969,ARRDC3,RDH10,0.5285714285714286,0.7586206896551724
61970,ELFN1,KMT2B,0.5285714285714286,0.7586206896551724
61971,PKD1,TMEM37,0.5285714285714286,0.7586206896551724
61972,RBM15B,TMEM37,0.5285714285714286,0.7586206896551724
61973,TNS4,GRIN2D,0.5285714285714286,0.7586206896551724
61974,APOA1,GRIN2D,0.5285714285714286,0.7586206896551724
61975,KLHL17,TMEM37,0.5285714285714286,0.7586206896551724
61976,ODF2,ASCL2,0.5285714285714286,0.7586206896551724
61977,PCOLCE2,CCDC85B,0.5285714285714286,0.7586206896551724
61978,PCOLCE2,UBE2S,0.5285714285714286,0.7586206896551724
61979,DDB2,RMND5B,0.5285714285714286,0.7586206896551724
61980,BSN,SLC2A2,0.5285714285714286,0.7586206896551724
61981,FRY,DANCR,0.5285714285714286,0.7586206896551724
61982,SUGP1,TMEM37,0.5285714285714286,0.7586206896551724
61983,ABCA2,TMEM37,0.5285714285714286,0.7586206896551724
61984,MIIP,ASCL2,0.5285714285714286,0.7586206896551724
61985,ABCB10,TMF1,0.5285714285714286,0.7586206896551724
61986,DPM1,LINC01933,0.5285714285714286,0.7586206896551724
61987,PCOLCE2,C10orf95,0.5285714285714286,0.7586206896551724
61988,MYLK3,CABP1,0.5285714285714286,0.7586206896551724
61989,TTLL6,MRO,0.5285714285714286,0.7586206896551724
61990,SOD3,FAM107A,0.5285714285714286,0.7586206896551724
61991,PCOLCE2,BAIAP2L2,0.5285714285714286,0.7586206896551724
61992,COLQ,ACRBP,0.5285714285714286,0.7586206896551724
61993,PCOLCE2,RPS6KB2,0.5285714285714286,0.7586206896551724
61994,TSSK2,TMEM37,0.5285714285714286,0.7586206896551724
61995,ELFN1,NTHL1,0.5285714285714286,0.7586206896551724
61996,COL4A4,FAM107A,0.5285714285714286,0.7586206896551724
61997,ELFN1,BPIFC,0.5285714285714286,0.7586206896551724
61998,ESS2,TMEM37,0.5285714285714286,0.7586206896551724
61999,PRIMA1,ZNF22-AS1,0.5285714285714286,0.7586206896551724
62000,ELFN1,ZNF165,0.5285714285714286,0.7586206896551724
62001,NDRG4,LINC01933,0.5285714285714286,0.7586206896551724
62002,MYOM2,ACRBP,0.5285714285714286,0.7586206896551724
62003,ZP1,ACRBP,0.5285714285714286,0.7586206896551724
62004,SLC26A4,FCHO2,0.5285714285714286,0.7586206896551724
62005,FAIM2,ZNF784,0.5285714285714286,0.7586206896551724
62006,GSEC,RASSF10,0.5285714285714286,0.7586206896551724
62007,PCOLCE2,LINC02352,0.5285714285714286,0.7586206896551724
62008,PRIMA1,ECM2,0.5285714285714286,0.7586206896551724
62009,PCOLCE2,RFX1,0.5285714285714286,0.7586206896551724
62010,SIN3B,CYS1,0.5285714285714286,0.7586206896551724
62011,WNT3,MIR6878,0.5285714285714286,0.7586206896551724
62012,LOC101929777,MIR6878,0.5285714285714286,0.7586206896551724
62013,FOXI1,GABRA2,0.5285714285714286,0.7586206896551724
62014,SLC24A1,TMEM37,0.5285714285714286,0.7586206896551724
62015,ELFN1,TLCD2,0.5285714285714286,0.7586206896551724
62016,ANKRD20A12P,SLC2A2,0.5285714285714286,0.7586206896551724
62017,ALDOB,GPNMB,0.5285714285714286,0.7586206896551724
62018,SAMM50,LINC01933,0.5285714285714286,0.7586206896551724
62019,FAIM2,RUNDC3B,0.5285714285714286,0.7586206896551724
62020,TPH1,ST3GAL3,0.5285714285714286,0.7586206896551724
62021,SLC26A4,KIAA0753,0.5285714285714286,0.7586206896551724
62022,LINC03026,ASCL2,0.5285714285714286,0.7586206896551724
62023,PCOLCE2,HES6,0.5285714285714286,0.7586206896551724
62024,MISFA,LINC01547,0.5285714285714286,0.7586206896551724
62025,GPR160,SLC2A2,0.5285714285714286,0.7586206896551724
62026,SLC26A4,FAIM,0.5285714285714286,0.7586206896551724
62027,ARMH1,ASCL2,0.5285714285714286,0.7586206896551724
62028,LINC00689,GRIN2D,0.5285714285714286,0.7586206896551724
62029,PCOLCE2,LRTM2,0.5285714285714286,0.7586206896551724
62030,FSBP,SLC2A2,0.5285714285714286,0.7586206896551724
62031,PHACTR1,SUSD1,0.5285714285714286,0.7586206896551724
62032,DMPK,FOXRED2,0.5285714285714286,0.7586206896551724
62033,RAD54B,SLC2A2,0.5285714285714286,0.7586206896551724
62034,CCDC187,SLC2A2,0.5285714285714286,0.7586206896551724
62035,PCOLCE2,RAD51D,0.5285714285714286,0.7586206896551724
62036,ARHGAP26,ASCL2,0.5285714285714286,0.7586206896551724
62037,RUNX3,GRIN2D,0.5285714285714286,0.7586206896551724
62038,BEST1,GRIN2D,0.5285714285714286,0.7586206896551724
62039,CDH10,DANCR,0.5285714285714286,0.7586206896551724
62040,FKBP1B,ARG2,0.5285714285714286,0.7586206896551724
62041,TSHR,CABP1,0.5285714285714286,0.7586206896551724
62042,DDB2,ARFGAP2,0.5285714285714286,0.7586206896551724
62043,ZYX,SLC2A2,0.5285714285714286,0.7586206896551724
62044,TSHR,A1BG,0.5285714285714286,0.7586206896551724
62045,PCOLCE2,LRFN1,0.5285714285714286,0.7586206896551724
62046,NPIPB8,MCPH1,0.5285714285714286,0.7586206896551724
62047,KRT83,GRIN2D,0.5285714285714286,0.7586206896551724
62048,PCOLCE2,FOXN3-AS1,0.5285714285714286,0.7586206896551724
62049,AGT,ARG2,0.5285714285714286,0.7586206896551724
62050,PCOLCE2,SPDL1,0.5285714285714286,0.7586206896551724
62051,PBX1,PGRMC1,0.5285714285714286,0.7586206896551724
62052,FBLN7,ARG2,0.5285714285714286,0.7586206896551724
62053,CLEC2L,GRIN2D,0.5285714285714286,0.7586206896551724
62054,PRMT7,SPSB2,0.5285714285714286,0.7586206896551724
62055,ATF7IP2,LRCH3,0.5285714285714286,0.7586206896551724
62056,PCOLCE2,APBA1,0.5285714285714286,0.7586206896551724
62057,FNDC9,LOC100507472,0.5285714285714286,0.7586206896551724
62058,SLC26A4,ZNF284,0.5285714285714286,0.7586206896551724
62059,ERV9-1,GRIN2D,0.5285714285714286,0.7586206896551724
62060,FNDC9,PRNT,0.5285714285714286,0.7586206896551724
62061,SLC26A4,MSL2,0.5285714285714286,0.7586206896551724
62062,NHLH2,UBE2S,0.5285714285714286,0.7586206896551724
62063,TENT2,ZNF397,0.5285714285714286,0.7586206896551724
62064,C16orf95,TMEM37,0.5285714285714286,0.7586206896551724
62065,SLC26A4,NAT16,0.5285714285714286,0.7586206896551724
62066,GMEB1,EPB41L1,0.5285714285714286,0.7586206896551724
62067,CROT,TMEM37,0.5285714285714286,0.7586206896551724
62068,PCOLCE2,KIAA1328,0.5285714285714286,0.7586206896551724
62069,ALDOB,NDUFS8,0.5285714285714286,0.7586206896551724
62070,PCOLCE2,ZNF616,0.5285714285714286,0.7586206896551724
62071,RAB27A,MIR6834,0.5285714285714286,0.7586206896551724
62072,LNX1,PFDN6,0.5285714285714286,0.7586206896551724
62073,ELFN1,MORF4L2-AS1,0.5285714285714286,0.7586206896551724
62074,FAIM2,ICA1-AS1,0.5285714285714286,0.7586206896551724
62075,NBEA,IGF1R,0.5285714285714286,0.7586206896551724
62076,DKK3,STMN2,0.5285714285714286,0.7586206896551724
62077,ADAMTS17,LDB1,0.5285714285714286,0.7586206896551724
62078,FOXK1,IGF1R,0.5285714285714286,0.7586206896551724
62079,RAB27A,PFDN6,0.5285714285714286,0.7586206896551724
62080,SF3B4,ASCL2,0.5285714285714286,0.7586206896551724
62081,CYP39A1,SGTA,0.5285714285714286,0.7586206896551724
62082,EXTL3-AS1,C1orf74,0.5285714285714286,0.7586206896551724
62083,ERC2,ADAL,0.5285714285714286,0.7586206896551724
62084,POT1,LINC01933,0.5285714285714286,0.7586206896551724
62085,ELFN1,ANKRD52,0.5285714285714286,0.7586206896551724
62086,FAIM2,NRSN2,0.5285714285714286,0.7586206896551724
62087,PRIMA1,ZNF17,0.5285714285714286,0.7586206896551724
62088,PCOLCE2,GRM4,0.5285714285714286,0.7586206896551724
62089,PCOLCE2,EMILIN2,0.5285714285714286,0.7586206896551724
62090,ELFN1,LINC00899,0.5285714285714286,0.7586206896551724
62091,ELFN1,STEAP1,0.5285714285714286,0.7586206896551724
62092,ELFN1,ARRDC1,0.5285714285714286,0.7586206896551724
62093,ELFN1,SLC25A19,0.5285714285714286,0.7586206896551724
62094,LNX1,MIR6834,0.5285714285714286,0.7586206896551724
62095,FNDC9,WDR93,0.5285714285714286,0.7586206896551724
62096,GBE1,LINC01933,0.5285714285714286,0.7586206896551724
62097,GRAMD1A,ASCL2,0.5285714285714286,0.7586206896551724
62098,DKK3,NEBL,0.5285714285714286,0.7586206896551724
62099,FAIM2,ZSWIM5,0.5285714285714286,0.7586206896551724
62100,NOTUM,TP53TG5,0.5285714285714286,0.7586206896551724
62101,ELFN1,LEKR1,0.5285714285714286,0.7586206896551724
62102,ELFN1,CCDC187,0.5285714285714286,0.7586206896551724
62103,LYSMD2,LINC01933,0.5285714285714286,0.7586206896551724
62104,DYNC2I2,LINC01933,0.5285714285714286,0.7586206896551724
62105,CACHD1,LGALS8,0.5285714285714286,0.7586206896551724
62106,TXLNG,LINC01933,0.5285714285714286,0.7586206896551724
62107,MBD1,LINC01933,0.5285714285714286,0.7586206896551724
62108,NSUN7,TMEM37,0.5285714285714286,0.7586206896551724
62109,FAIM2,KAT2A,0.5285714285714286,0.7586206896551724
62110,TCF12,LINC01933,0.5285714285714286,0.7586206896551724
62111,FAIM2,NFKB1,0.5285714285714286,0.7586206896551724
62112,KBTBD3,CYS1,0.5285714285714286,0.7586206896551724
62113,WDR4,MRO,0.5285714285714286,0.7586206896551724
62114,FAIM2,HAUS2,0.5285714285714286,0.7586206896551724
62115,NHLH2,LINC00857,0.5285714285714286,0.7586206896551724
62116,CHN1,FXR1,0.5285714285714286,0.7586206896551724
62117,LINC03031,TAFA4,0.5285714285714286,0.7586206896551724
62118,ELFN1,SPAG4,0.5285714285714286,0.7586206896551724
62119,SLC36A4,LINC01933,0.5285714285714286,0.7586206896551724
62120,LNX1,GOT1,0.5285714285714286,0.7586206896551724
62121,ELFN1,IPO5P1,0.5285714285714286,0.7586206896551724
62122,DNAJB4,CYS1,0.5285714285714286,0.7586206896551724
62123,ELFN1,PSMB8-AS1,0.5285714285714286,0.7586206896551724
62124,GPX3,COA3,0.5285714285714286,0.7586206896551724
62125,GPN2,ASCL2,0.5285714285714286,0.7586206896551724
62126,RPL26L1-AS1,RASSF10,0.5285714285714286,0.7586206896551724
62127,DISP2,CYS1,0.5285714285714286,0.7586206896551724
62128,ELFN1,TGFB1I1,0.5285714285714286,0.7586206896551724
62129,SUMF2,RIOX1,0.5285714285714286,0.7586206896551724
62130,ITIH4,TMEM37,0.5285714285714286,0.7586206896551724
62131,MSMB,FAM43A,0.5285714285714286,0.7586206896551724
62132,TRMT1L,LINC01933,0.5285714285714286,0.7586206896551724
62133,CALY,CYS1,0.5285714285714286,0.7586206896551724
62134,PCOLCE2,MIGA2,0.5285714285714286,0.7586206896551724
62135,ALDOB,SMC3,0.5285714285714286,0.7586206896551724
62136,ARRB1,CYS1,0.5285714285714286,0.7586206896551724
62137,MAD2L1,CYS1,0.5285714285714286,0.7586206896551724
62138,TRIM51,RASSF10,0.5285714285714286,0.7586206896551724
62139,ETFBKMT,CYS1,0.5285714285714286,0.7586206896551724
62140,RADX,LINC01933,0.5285714285714286,0.7586206896551724
62141,FAIM2,JMJD7-PLA2G4B,0.5285714285714286,0.7586206896551724
62142,PCOLCE2,AQP7B,0.5285714285714286,0.7586206896551724
62143,SETP4,TAFA4,0.5285714285714286,0.7586206896551724
62144,LINC01346,RASSF10,0.5285714285714286,0.7586206896551724
62145,LOC101929777,TARS2,0.5285714285714286,0.7586206896551724
62146,PCOLCE2,TARS2,0.5285714285714286,0.7586206896551724
62147,PFN4,ACRBP,0.5285714285714286,0.7586206896551724
62148,FAIM2,ABRAXAS1,0.5285714285714286,0.7586206896551724
62149,WNT3,TARS2,0.5285714285714286,0.7586206896551724
62150,PCOLCE2,LOC101929829,0.5285714285714286,0.7586206896551724
62151,ELFN1,PHYHIP,0.5285714285714286,0.7586206896551724
62152,PCOLCE2,CYP2D6,0.5285714285714286,0.7586206896551724
62153,PCOLCE2,CYP2D7,0.5285714285714286,0.7586206896551724
62154,ELFN1,ERCC2,0.5285714285714286,0.7586206896551724
62155,CDIN1,RMND1,0.5285714285714286,0.7586206896551724
62156,ELFN1,FLYWCH2,0.5285714285714286,0.7586206896551724
62157,ELFN1,LGI3,0.5285714285714286,0.7586206896551724
62158,PCOLCE2,FBXO6,0.5285714285714286,0.7586206896551724
62159,HPS6,CYS1,0.5285714285714286,0.7586206896551724
62160,FAIM2,FAM107A,0.5285714285714286,0.7586206896551724
62161,PCOLCE2,AQP7,0.5285714285714286,0.7586206896551724
62162,FAIM2,PLA2G4B,0.5285714285714286,0.7586206896551724
62163,FAIM2,SKIC2,0.5285714285714286,0.7586206896551724
62164,BACH1,TMEM37,0.5285714285714286,0.7586206896551724
62165,QPRT,CYS1,0.5285714285714286,0.7586206896551724
62166,CCKBR,TMEM37,0.5285714285714286,0.7586206896551724
62167,DIPK1A,CYS1,0.5285714285714286,0.7586206896551724
62168,TUT7,LINC01933,0.5285714285714286,0.7586206896551724
62169,USP32P2,LINC01933,0.5285714285714286,0.7586206896551724
62170,DKK3,ANKRD13A,0.5285714285714286,0.7586206896551724
62171,TVP23A,DEFB119,0.5285714285714286,0.7586206896551724
62172,KIF16B,TMEM37,0.5285714285714286,0.7586206896551724
62173,FAIM2,SLC2A6,0.5285714285714286,0.7586206896551724
62174,CCL28,CYS1,0.5285714285714286,0.7586206896551724
62175,TEP1,SLC2A2,0.5285714285714286,0.7586206896551724
62176,TSHR,SNAPC2,0.5285714285714286,0.7586206896551724
62177,TSHR,GTSE1,0.5285714285714286,0.7586206896551724
62178,LINC01116,EFHD1,0.5285714285714286,0.7586206896551724
62179,PCOLCE2,ANKS3,0.5285714285714286,0.7586206896551724
62180,PCOLCE2,CDK18,0.5285714285714286,0.7586206896551724
62181,NUDT4P2,DHRS7,0.5285714285714286,0.7586206896551724
62182,NUDT4B,DHRS7,0.5285714285714286,0.7586206896551724
62183,FAM234B,TMEM37,0.5285714285714286,0.7586206896551724
62184,SLC26A4,GMPR2,0.5285714285714286,0.7586206896551724
62185,TBX2,SLC2A2,0.5285714285714286,0.7586206896551724
62186,PHACTR1,NINL,0.5285714285714286,0.7586206896551724
62187,FAIM2,GPR143,0.5285714285714286,0.7586206896551724
62188,TESHL,GRIN2D,0.5285714285714286,0.7586206896551724
62189,SLC5A11,GRIN2D,0.5285714285714286,0.7586206896551724
62190,BRICD5,SLC2A2,0.5285714285714286,0.7586206896551724
62191,TBX18-AS1,GABRA2,0.5285714285714286,0.7586206896551724
62192,PARD6B,GNG7,0.5285714285714286,0.7586206896551724
62193,PCOLCE2,TMEM94,0.5285714285714286,0.7586206896551724
62194,MYO16,SLC2A2,0.5285714285714286,0.7586206896551724
62195,ALDOB,PLPP5,0.5285714285714286,0.7586206896551724
62196,RPGR,PIGA,0.5285714285714286,0.7586206896551724
62197,PRKD2,TMEM37,0.5285714285714286,0.7586206896551724
62198,VPS37D,SLC2A2,0.5285714285714286,0.7586206896551724
62199,DCAF5,TMEM37,0.5285714285714286,0.7586206896551724
62200,BPNT1,RDH10,0.5285714285714286,0.7586206896551724
62201,FAIM2,TLCD1,0.5285714285714286,0.7586206896551724
62202,NUDT4,DHRS7,0.5285714285714286,0.7586206896551724
62203,FAIM2,AP4S1,0.5285714285714286,0.7586206896551724
62204,PCOLCE2,CCN3,0.5285714285714286,0.7586206896551724
62205,MYBL2,GRIN2D,0.5285714285714286,0.7586206896551724
62206,TRIM34,SLC2A2,0.5285714285714286,0.7586206896551724
62207,FRYL,NSG1,0.5285714285714286,0.7586206896551724
62208,ALDOB,COCH,0.5285714285714286,0.7586206896551724
62209,TRIM6-TRIM34,SLC2A2,0.5285714285714286,0.7586206896551724
62210,TSHR,OBSCN,0.5285714285714286,0.7586206896551724
62211,LINC01116,PPP1R9B,0.5285714285714286,0.7586206896551724
62212,PCOLCE2,JSRP1,0.5285714285714286,0.7586206896551724
62213,TRAF3IP1,TMEM37,0.5285714285714286,0.7586206896551724
62214,TMEM184A,SLC2A2,0.5285714285714286,0.7586206896551724
62215,LOC101927345,SLC2A2,0.5285714285714286,0.7586206896551724
62216,BMP5,ARG2,0.5285714285714286,0.7586206896551724
62217,ZNF565,SLC2A2,0.5285714285714286,0.7586206896551724
62218,PRPF4B,ARG2,0.5285714285714286,0.7586206896551724
62219,PTGER3,SLC2A2,0.5285714285714286,0.7586206896551724
62220,CFAP20DC,GNG7,0.5285714285714286,0.7586206896551724
62221,PCOLCE2,BCKDHB,0.5285714285714286,0.7586206896551724
62222,CWF19L2,RDH10,0.5285714285714286,0.7586206896551724
62223,TSHR,CNIH2,0.5285714285714286,0.7586206896551724
62224,FAIM2,ZBTB48,0.5285714285714286,0.7586206896551724
62225,PNCK,GRIN2D,0.5285714285714286,0.7586206896551724
62226,BRAT1,SLC2A2,0.5285714285714286,0.7586206896551724
62227,PCOLCE2,SWSAP1,0.5285714285714286,0.7586206896551724
62228,LOC100129617,ASCL2,0.5285714285714286,0.7586206896551724
62229,SMAD7,ASCL2,0.5285714285714286,0.7586206896551724
62230,FAIM2,ABCA7,0.5285714285714286,0.7586206896551724
62231,PHACTR1,RABEP1,0.5285714285714286,0.7586206896551724
62232,ADM5,GRIN2D,0.5285714285714286,0.7586206896551724
62233,INTS1,SLC2A2,0.5285714285714286,0.7586206896551724
62234,PIK3CD,SLC2A2,0.5285714285714286,0.7586206896551724
62235,ELFN1,PANX2,0.5285714285714286,0.7586206896551724
62236,SOCS2,ARG2,0.5285714285714286,0.7586206896551724
62237,ALDOB,MIR4691,0.5285714285714286,0.7586206896551724
62238,LINC01116,ABCC6,0.5285714285714286,0.7586206896551724
62239,ABCA5,PFKFB2,0.5285714285714286,0.7586206896551724
62240,ELFN1,RNF183,0.5285714285714286,0.7586206896551724
62241,ACHE,GRIN2D,0.5285714285714286,0.7586206896551724
62242,PRIMA1,ACTR3C,0.5285714285714286,0.7586206896551724
62243,SPDEF,SLC2A2,0.5285714285714286,0.7586206896551724
62244,DNAJC13,SVOP,0.5285714285714286,0.7586206896551724
62245,PPP4R1L,LANCL2,0.5285714285714286,0.7586206896551724
62246,FAIM2,STOX2,0.5285714285714286,0.7586206896551724
62247,RAB3D,SEMA5A,0.5285714285714286,0.7586206896551724
62248,SLC26A4,ACP6,0.5285714285714286,0.7586206896551724
62249,MIEF2,RDH10,0.5285714285714286,0.7586206896551724
62250,GYPB,GRIN2D,0.5285714285714286,0.7586206896551724
62251,FAHD2B,SLC2A2,0.5285714285714286,0.7586206896551724
62252,CRLF1,GRIN2D,0.5285714285714286,0.7586206896551724
62253,RAB27A,NSG1,0.5285714285714286,0.7586206896551724
62254,PCOLCE2,MFSD13A,0.5285714285714286,0.7586206896551724
62255,LINC01116,ABCC6P1,0.5285714285714286,0.7586206896551724
62256,PCOLCE2,JAK2,0.5285714285714286,0.7586206896551724
62257,UNK,ASCL2,0.5285714285714286,0.7586206896551724
62258,RAI1,NDUFAF6,0.5285714285714286,0.7586206896551724
62259,FAIM2,CAHM,0.5285714285714286,0.7586206896551724
62260,PRIMA1,RPP25,0.5285714285714286,0.7586206896551724
62261,PJA1,RDH10,0.5285714285714286,0.7586206896551724
62262,PCOLCE2,KLHL26,0.5285714285714286,0.7586206896551724
62263,METTL1,SLC2A2,0.5285714285714286,0.7586206896551724
62264,CTIF,TMEM37,0.5285714285714286,0.7586206896551724
62265,TUBG2,TMEM37,0.5285714285714286,0.7586206896551724
62266,ZNF571,GNG7,0.5285714285714286,0.7586206896551724
62267,SLC39A4,SLC2A2,0.5285714285714286,0.7586206896551724
62268,PCOLCE2,MIR6785,0.5285714285714286,0.7586206896551724
62269,ATP2B4,SRRD,0.5285714285714286,0.7586206896551724
62270,TMUB1,SLC2A2,0.5285714285714286,0.7586206896551724
62271,NCAPG,ZNF77,0.5285714285714286,0.7586206896551724
62272,ELFN1,PART1,0.5285714285714286,0.7586206896551724
62273,LGALS3BP,PSMB6,0.5285714285714286,0.7586206896551724
62274,CIBAR1,ABRACL,0.5285714285714286,0.7586206896551724
